#OTU ID	SRR6915091_merged_Abundance.RPKs	SRR6915092_merged_Abundance.RPKs	SRR6915093_merged_Abundance.RPKs	SRR6915094_merged_Abundance.RPKs	SRR6915095_merged_Abundance.RPKs	SRR6915096_merged_Abundance.RPKs	SRR6915097_merged_Abundance.RPKs	SRR6915098_merged_Abundance.RPKs	SRR6915099_merged_Abundance.RPKs	SRR6915100_merged_Abundance.RPKs	SRR6915101_merged_Abundance.RPKs	SRR6915102_merged_Abundance.RPKs	SRR6915113_merged_Abundance.RPKs	SRR6915115_merged_Abundance.RPKs	SRR6915116_merged_Abundance.RPKs	SRR6915118_merged_Abundance.RPKs	SRR6915119_merged_Abundance.RPKs	SRR6915120_merged_Abundance.RPKs	SRR6915121_merged_Abundance.RPKs	SRR6915122_merged_Abundance.RPKs	SRR6915123_merged_Abundance.RPKs	SRR6915124_merged_Abundance.RPKs	SRR6915137_merged_Abundance.RPKs	SRR6915138_merged_Abundance.RPKs	SRR6915139_merged_Abundance.RPKs	SRR6915140_merged_Abundance.RPKs	SRR6915141_merged_Abundance.RPKs	SRR6915142_merged_Abundance.RPKs	SRR6915143_merged_Abundance.RPKs	SRR6915144_merged_Abundance.RPKs	SRR6915145_merged_Abundance.RPKs	SRR6915146_merged_Abundance.RPKs	SRR6915157_merged_Abundance.RPKs	SRR6915158_merged_Abundance.RPKs	SRR6915159_merged_Abundance.RPKs	SRR6915160_merged_Abundance.RPKs	SRR6915161_merged_Abundance.RPKs	SRR6915162_merged_Abundance.RPKs	SRR6915163_merged_Abundance.RPKs	SRR6915164_merged_Abundance.RPKs	SRR6915165_merged_Abundance.RPKs	SRR6915166_merged_Abundance.RPKs	SRR6915188_merged_Abundance.RPKs	SRR6915189_merged_Abundance.RPKs	SRR6915190_merged_Abundance.RPKs	SRR6915191_merged_Abundance.RPKs	SRR6915192_merged_Abundance.RPKs	SRR6915193_merged_Abundance.RPKs	SRR6915194_merged_Abundance.RPKs	SRR6915201_merged_Abundance.RPKs	SRR6915202_merged_Abundance.RPKs	SRR6915203_merged_Abundance.RPKs	SRR6915204_merged_Abundance.RPKs	SRR6915205_merged_Abundance.RPKs	SRR6915206_merged_Abundance.RPKs	SRR6915207_merged_Abundance.RPKs	SRR6915208_merged_Abundance.RPKs	SRR6915209_merged_Abundance.RPKs	SRR6915210_merged_Abundance.RPKs	SRR6915211_merged_Abundance.RPKs	SRR6915212_merged_Abundance.RPKs	SRR6915213_merged_Abundance.RPKs	SRR6915214_merged_Abundance.RPKs	SRR6915215_merged_Abundance.RPKs	SRR6915216_merged_Abundance.RPKs	SRR6915217_merged_Abundance.RPKs	SRR6915218_merged_Abundance.RPKs	SRR6915219_merged_Abundance.RPKs	SRR6915220_merged_Abundance.RPKs	SRR6915221_merged_Abundance.RPKs	SRR6915222_merged_Abundance.RPKs	SRR6915223_merged_Abundance.RPKs	SRR6915224_merged_Abundance.RPKs	SRR6915225_merged_Abundance.RPKs	SRR6915226_merged_Abundance.RPKs	SRR6915227_merged_Abundance.RPKs	SRR6915228_merged_Abundance.RPKs	SRR6915229_merged_Abundance.RPKs	SRR6915230_merged_Abundance.RPKs
1.1.1.163	2.35642e-07	0	0	0	0	0	2.38927e-07	0	0	1.4592e-06	0	0	4.58092e-07	0	0	0	0	3.88785e-07	1.37966e-06	1.23092e-06	0	2.34712e-07	0	4.11647e-07	0	3.99935e-07	1.75992e-05	2.43233e-07	0	0	2.36936e-07	0	0	0	0	0	0	0	0	3.57988e-07	0	0	0	0	3.89382e-07	0	0	0	0	4.03616e-07	2.84334e-07	0	7.70116e-07	0	0	2.53175e-07	0	0	0	0	0	0	0	0	0	0	8.73751e-07	3.46992e-08	1.69777e-06	3.30399e-07	0	2.04353e-07	0	2.65676e-07	0	0	2.36067e-07	0	1.3914e-07
1.1.1.169	0.000131137	7.35537e-05	5.40673e-05	0.000141062	0.000145081	0.00019729	0.000141499	0.00024433	0.000127343	0.000126029	9.57647e-05	0.000132727	0.000184485	0.000193136	0.000103581	0.000101419	5.90899e-05	9.35621e-05	0.000138431	0.000153002	0.000122427	6.96689e-05	9.55237e-05	0.000138774	0.000130147	0.000160864	0.000191251	9.15039e-05	0.000152868	7.09884e-05	2.03571e-05	0.000195515	0.000154062	0.000117472	0.000105906	0.000126097	1.52304e-05	0.000160674	0.000181274	8.7286e-05	1.61103e-05	0.000100861	0.000138404	0.000133008	0.000120609	3.78457e-05	0.000132364	0.000160808	0.000189611	0.000207708	0.000139685	0.000141348	0.000127113	0.000117323	9.26768e-05	0.000129691	0.000185683	0.000148326	0.000106321	8.8051e-05	0.00011351	0.000168922	8.92118e-05	0.000220629	8.63983e-05	7.44915e-05	0.00010379	0.000127267	0.00014501	0.000147939	0.000121486	7.7419e-05	6.78142e-05	0.000192953	0.000193699	0.00017016	5.83941e-05	0.00012149	0.000165257
1.1.1.17	8.55013e-05	1.34563e-05	1.18578e-05	8.41594e-05	0.000179741	0.000151765	1.01784e-05	0.000194351	9.04054e-06	2.97356e-07	7.86188e-06	3.23347e-05	2.4443e-06	2.50488e-05	2.96053e-05	5.95264e-07	0.000147885	6.97403e-06	3.90529e-06	3.44608e-06	1.75921e-05	2.1059e-05	6.58532e-05	2.29854e-05	3.75163e-05	2.83059e-05	5.97058e-05	5.8588e-06	1.98565e-06	1.0377e-05	1.14428e-05	2.54015e-05	4.71083e-05	8.63351e-06	1.20614e-05	8.23909e-05	2.54196e-07	3.92242e-06	7.12249e-06	1.10624e-05	9.84088e-07	8.49719e-06	8.14414e-06	2.29823e-06	1.38167e-05	4.3359e-06	2.19959e-06	6.41436e-06	8.28682e-06	2.43418e-05	2.21763e-05	1.96067e-05	1.75552e-05	4.9859e-06	3.28091e-06	3.58146e-06	6.18776e-06	1.57523e-05	2.81493e-06	3.91014e-06	2.69139e-06	3.96829e-05	8.01845e-06	1.035e-05	9.83796e-07	3.9143e-06	1.18685e-05	9.87973e-05	3.97494e-06	4.1945e-05	9.71272e-06	3.88919e-06	8.58841e-06	6.34864e-05	1.37205e-06	3.86811e-06	4.3973e-06	1.77012e-05	9.32525e-06
1.1.1.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.179	0	0	0	0	0	0	0	0	0	0	0	0	6.40942e-08	0	0	0	0	0	3.35039e-07	5.87057e-06	0	2.82185e-07	0	0	0	1.47194e-06	1.01957e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99307e-07	0	1.56053e-06	3.96772e-07	0	0	0	0	0	3.90571e-06	0	2.78301e-05	0	0	1.82856e-07	0	0	0	0	0	1.41093e-07	0	0	0	0	0	2.00165e-05	0	0	0	0	0	0	2.66522e-06	0	4.49184e-06
1.1.1.18	7.14263e-05	1.14416e-05	2.67467e-05	0.000254532	2.02061e-05	0.000107981	4.90259e-05	0.000166963	3.36599e-05	3.40825e-05	5.61433e-05	6.94372e-05	2.75803e-05	2.92698e-05	3.0611e-05	6.84446e-06	4.54611e-05	5.54115e-05	4.18532e-05	4.93263e-05	2.52774e-05	4.91845e-05	2.90122e-05	5.44451e-05	3.91589e-05	7.30286e-05	4.23957e-05	5.41628e-05	6.44118e-05	2.41596e-05	5.24008e-06	3.0181e-05	2.94444e-05	2.50036e-05	2.47649e-05	6.21119e-06	7.88138e-06	7.73135e-06	2.47485e-05	4.60724e-05	6.77229e-06	2.72385e-05	2.63483e-05	6.37189e-05	8.50273e-05	1.65399e-05	6.63398e-05	2.94845e-05	0.000105973	2.86716e-05	5.3614e-05	5.83652e-05	5.28015e-05	5.36867e-05	2.09496e-05	4.57771e-05	0.00010047	5.01415e-05	3.8725e-05	1.70746e-05	1.78643e-05	1.42278e-05	5.25733e-05	1.96875e-05	6.90547e-05	0	3.84027e-05	5.02763e-06	4.57149e-05	2.74679e-05	4.78351e-05	1.35166e-05	2.73247e-05	3.00815e-05	0.000174748	2.86732e-05	1.28853e-06	1.79855e-05	3.67687e-05
1.1.1.188	0	0	0	1.9642e-07	0	1.03125e-06	0	0	0	0	0	0	9.27473e-08	0	0	0	0	0	0	0	0	0	0	0	0	4.91135e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1653e-07	0	5.32504e-06	0	0	2.45086e-07	0	0	0	0	0	0	0	0	0	1.04847e-05	0	1.99966e-06	0	0	0	0	7.8105e-07	1.11565e-06	0	0	1.90543e-06
1.1.1.193	9.26749e-05	7.6828e-05	8.62058e-05	0.000129538	6.85007e-05	0.000108042	6.81472e-05	0.000114255	9.50996e-05	9.21243e-05	7.95319e-05	0.000104738	7.64626e-05	0.000119968	9.8961e-05	0.000222358	5.04224e-05	0.000116414	0.000136371	0.000115375	9.11364e-05	6.78911e-05	7.52786e-05	9.72351e-05	6.57637e-05	9.05289e-05	0.000107868	0.000135982	9.89444e-05	6.39003e-05	0.000132901	9.41746e-05	8.31955e-05	9.84406e-05	0.000114144	7.45538e-05	0.000193812	0.000190902	7.55062e-05	0.00011355	0.000197242	8.53376e-05	9.57834e-05	0.000118168	9.08763e-05	0.000117797	0.000121071	0.000123925	0.000100604	0.000182928	7.54437e-05	8.42211e-05	7.31226e-05	0.000134851	0.000119901	0.000130135	0.000141979	9.10339e-05	0.0001182	0.000103349	6.94779e-05	6.64537e-05	7.47228e-05	8.57574e-05	0.000101296	2.40339e-05	0.000105015	8.04072e-05	6.77088e-05	8.2692e-05	0.000114562	6.68906e-05	0.000125048	0.000111292	7.94123e-05	0.00010565	6.74923e-05	7.68106e-05	5.67661e-05
1.1.1.2	2.76521e-05	5.04307e-06	1.32411e-05	0.000126325	0.000100856	0.000100628	1.76996e-06	0.000138321	2.89618e-05	1.50575e-05	3.44874e-06	2.98489e-05	9.07339e-06	3.93764e-06	7.35806e-06	8.72726e-05	4.67212e-06	2.0548e-05	4.21427e-06	1.83623e-06	3.44818e-06	1.41634e-05	1.02869e-05	2.94815e-06	5.184e-06	3.2591e-06	7.54343e-05	2.20817e-05	7.83589e-06	6.33263e-06	9.11334e-06	4.09979e-05	4.1462e-05	4.47996e-06	1.87416e-05	4.96215e-05	3.76645e-06	3.88444e-06	1.47541e-05	3.52776e-06	7.7583e-05	4.76454e-06	9.64176e-06	2.21949e-05	3.91361e-06	9.21023e-05	2.95218e-05	6.6532e-06	2.0662e-05	0.000152113	3.74855e-06	1.78985e-05	1.74388e-05	7.09805e-06	2.1945e-06	8.53932e-06	2.40215e-05	1.67107e-05	6.04862e-06	4.89906e-06	1.06793e-05	1.78197e-05	9.05085e-07	1.39071e-05	1.28332e-05	2.27833e-06	1.54518e-05	5.48205e-05	3.97572e-06	3.2526e-05	1.48719e-05	3.37654e-05	3.19076e-05	4.95989e-05	7.71363e-06	8.45887e-06	8.67822e-05	5.53465e-06	1.18143e-05
1.1.1.201	0	0	0	0	0	0	0	0	0	1.95776e-06	0	6.94064e-07	0	0	0	0	0	3.17423e-07	0	1.09963e-07	0	0	0	0	0	0	2.20215e-06	2.0708e-07	0	0	0	9.41701e-07	4.66981e-07	2.44112e-07	0	3.22572e-07	0	0	1.87906e-06	0	0	0	0	1.32177e-07	0	0	0	0	4.77827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.202	8.12621e-05	7.49053e-06	5.45425e-06	4.1488e-05	7.19943e-06	1.5321e-06	7.35661e-06	0	2.04458e-05	3.69806e-05	7.41978e-06	1.32004e-05	2.09511e-05	2.81133e-05	1.11027e-05	1.52308e-06	0.000137674	7.35504e-06	3.71069e-06	9.63495e-06	2.38899e-05	8.78202e-06	6.03557e-05	4.55145e-06	1.90549e-05	2.51428e-05	2.28748e-05	7.76711e-06	7.88119e-06	5.50625e-06	7.25419e-07	2.19341e-05	4.78825e-06	3.26489e-06	5.65186e-06	1.32056e-05	6.15825e-07	4.88986e-06	6.99871e-06	5.26262e-06	3.33139e-07	1.06365e-05	6.83939e-06	1.37633e-05	9.54758e-06	9.21775e-06	1.70902e-05	9.97067e-06	1.48614e-05	2.93826e-05	1.75331e-05	3.08466e-05	9.51784e-06	9.61915e-06	7.9022e-06	1.43242e-05	1.00533e-05	2.41361e-05	1.15418e-05	4.74094e-06	2.98147e-06	2.58928e-05	1.51115e-06	3.15413e-06	2.74909e-06	8.41065e-07	1.2377e-05	7.48486e-06	3.55507e-06	6.17945e-06	4.34538e-06	4.47325e-06	9.12116e-06	5.50489e-05	7.13813e-06	3.70204e-06	3.38748e-07	1.2548e-05	9.6842e-06
1.1.1.205	0.000195679	0.00017897	0.000187411	0.000277975	0.000137413	0.000182387	0.000156634	0.00012602	0.000132023	0.000187112	0.000160589	0.000201911	0.000120865	0.00021371	0.000222425	0.000173669	0.00022162	0.000240729	0.000176878	0.000219011	0.000155934	0.000171857	0.000173923	9.49573e-05	0.000180125	0.000201284	0.000224918	0.000186796	0.000254727	0.000168596	0.000267116	0.000204047	0.000179972	0.000139775	0.000162676	0.0001581	0.000453531	0.000208379	0.000177237	0.000202914	0.000382377	0.000175789	0.000212557	0.000200873	0.000178608	0.000214842	0.000190463	0.00016375	0.000159026	0.000218096	0.000135809	0.000128962	0.000171666	0.000220841	0.000225161	0.000226648	0.000201244	0.000135502	0.000205556	0.000208226	0.000142682	0.000197408	0.000194773	0.000150928	0.000311026	0.000225496	0.000171403	0.00018875	0.000154576	0.000257288	0.000167927	0.000212349	0.000195028	0.000196169	0.000168083	0.000206059	0.000216231	0.000188364	0.000409062
1.1.1.21	5.24291e-07	1.00369e-05	0	1.86302e-06	0	1.38568e-06	4.88893e-06	0	2.89138e-07	9.8341e-05	7.10127e-06	3.66271e-06	3.65119e-07	1.62975e-06	1.4944e-06	4.23553e-07	2.32538e-05	2.06794e-06	6.0771e-07	1.45024e-07	1.99557e-06	2.79407e-06	4.47442e-06	7.75389e-06	1.73657e-06	0	2.96575e-07	1.63684e-06	1.33523e-05	4.39234e-07	0	7.64377e-06	1.20664e-06	6.19016e-06	5.37492e-07	6.40672e-07	3.08441e-07	2.08622e-07	4.94925e-06	0	0	2.46365e-06	9.31454e-07	5.36174e-06	3.00764e-06	1.14273e-05	6.53401e-06	4.66858e-06	1.98291e-05	1.23636e-05	3.13423e-06	6.94645e-06	7.00366e-07	3.0743e-06	1.13673e-06	2.8489e-06	0	4.10422e-06	2.2613e-06	6.99161e-07	0	0	1.73279e-06	0	7.75323e-06	0	7.1654e-07	3.61515e-06	1.17397e-06	1.30473e-05	6.80919e-06	3.94862e-07	1.0703e-06	9.16976e-06	3.29152e-05	1.11281e-05	0	5.33791e-07	7.57547e-07
1.1.1.210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.215	9.26069e-08	0	0	7.63857e-07	0	0	0	0	0	0	0	0	0	8.88634e-07	0	0	0	0	0	0	2.12785e-06	0	1.68638e-06	0	0	0	0	0	0	0	7.93606e-08	0	0	0	0	0	0	0	4.05756e-08	0	0	0	1.42084e-07	0	0	0	0	6.02955e-08	0	6.324e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55153e-06	8.02791e-08	0	5.22873e-08	0	0	0	0	1.20229e-08	0	1.16955e-07	0
1.1.1.218	2.7769e-07	1.69537e-06	1.03504e-07	5.45411e-06	5.86298e-06	3.0557e-07	0	1.16281e-08	1.17803e-06	1.46654e-06	0	2.59746e-06	1.89583e-06	4.45615e-06	0	0	0	0	0	1.46416e-06	4.32768e-07	9.20282e-07	5.17291e-07	0	0	0	1.86691e-06	0	4.40419e-07	0	0	3.06508e-06	7.08347e-06	3.02088e-07	3.78235e-07	8.25642e-06	3.91769e-05	1.81068e-07	6.63273e-07	5.32994e-07	0	0	8.75168e-08	0	0	0	0	3.44151e-08	0	7.25702e-07	0	2.44753e-06	4.90845e-07	0	0	0	2.47428e-07	4.52455e-06	0	1.39097e-06	0	3.6556e-06	0	7.15502e-07	0	0	1.00498e-06	1.575e-07	2.26557e-07	1.41532e-06	4.54272e-08	0	0	8.20328e-06	3.84419e-08	0	0	0	8.54328e-07
1.1.1.219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03541e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.22	0.000227462	0.000102694	0.000177919	0.000411064	0.000220378	0.00010084	0.00019425	5.47033e-05	0.000143406	9.76005e-05	0.000253839	0.000228252	8.13869e-05	0.000180816	0.00016109	0.000283381	0.00022508	0.000247979	0.000142005	0.000283693	0.000194387	0.000127897	0.00015151	0.000242606	0.000216469	0.000235726	0.000180653	0.000236072	0.000225394	0.000141027	0.000229033	0.000212867	8.52371e-05	0.000214196	0.000140176	0.000288964	0.000102002	0.000161935	0.000165376	0.00023472	0.000171709	0.00020453	0.000215354	0.000265364	0.000195559	0.000191761	0.000259327	0.000228769	0.000299692	0.000260792	0.000176538	0.000146875	0.000113411	0.000200932	0.00012236	0.000172693	0.000236739	0.00015549	0.000155189	0.000168804	0.00013362	0.00016888	0.000109823	0.000124828	0.000323186	0.000132215	0.000176469	0.000129576	0.000119096	0.000122153	0.000203166	0.000106724	0.000207381	0.000144326	0.0003335	0.000123381	0.000244454	0.000134915	5.33905e-05
1.1.1.23	0.000131631	0.000103851	9.46308e-05	0.000160149	0.000158074	0.000230494	0.000134351	0.00023548	0.000132519	7.6522e-05	0.000102201	0.000146345	0.000145309	9.59456e-05	0.00013244	0.000221506	0.000158786	0.000134057	0.000146193	0.000151848	0.000120756	7.75891e-05	9.26442e-05	0.000137536	0.000150869	0.000151506	0.000119791	0.000151503	0.000161742	9.46754e-05	0.000117697	0.00013313	8.99155e-05	8.82304e-05	0.000121464	9.27142e-05	0.000144795	0.000172727	8.14468e-05	0.000142174	0.000160922	0.000102207	0.000136629	0.000176132	0.000144649	0.000173525	0.000163068	0.000160971	0.000119728	6.2605e-05	9.26649e-05	0.000107878	0.00012788	0.000135175	0.000137786	0.000157089	0.000149876	0.00012585	0.000121986	0.000110758	0.000144828	0.000110573	0.000117201	0.000103196	0.000121597	9.92904e-05	0.000146017	0.000155247	0.000113542	0.000201616	0.00013866	0.000111736	0.000124359	0.000130684	0.00011166	0.000181051	0.000113342	0.000110122	0.000273662
1.1.1.237	1.66627e-06	0	0	5.38831e-06	1.14428e-05	2.94582e-06	0	7.16301e-08	2.49666e-06	0	0	7.25667e-06	1.4263e-06	0	0	0	0	0	3.783e-07	0	3.83805e-07	1.54624e-06	3.03855e-07	0	2.83118e-07	0	1.86439e-05	0	0	0	9.81041e-07	5.88687e-06	1.28271e-05	9.95642e-08	7.10098e-07	1.48115e-05	0	1.31056e-07	2.01204e-07	7.32102e-08	0	0	6.90654e-07	0	0	5.0073e-07	0	0	3.11532e-07	1.06607e-06	0	0	3.43351e-07	0	0	0	3.94082e-07	2.1021e-07	0	0	0	1.87656e-06	2.808e-07	1.83255e-06	0	1.36771e-07	1.4002e-07	9.14884e-06	0	1.43152e-06	1.07302e-07	0	0	1.22196e-05	2.2172e-07	0	9.59868e-08	3.29493e-07	1.93695e-07
1.1.1.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10659e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37123e-07	0	0	0	0	0	0	0	0	2.31762e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.244	1.42663e-05	2.5665e-06	7.43975e-07	1.24752e-05	5.50219e-06	0	1.36888e-06	0	8.5233e-06	9.63561e-07	0	5.16011e-06	2.02925e-05	2.18891e-06	1.85093e-06	1.25368e-06	1.32573e-06	6.43805e-07	9.36346e-07	5.98396e-06	2.09433e-05	1.31964e-06	0	0	2.64822e-06	2.26936e-06	5.12605e-07	1.27654e-06	1.13815e-06	9.70452e-07	1.32876e-07	1.97971e-06	4.17772e-07	0	1.39404e-06	5.46391e-07	4.65496e-07	2.39915e-07	2.90121e-06	1.04276e-06	0	2.57292e-06	1.70266e-07	1.31144e-06	8.91883e-07	4.69933e-06	7.93079e-07	0	7.6083e-06	9.37448e-06	1.8446e-06	2.76633e-07	4.38561e-06	2.5443e-07	6.43318e-06	1.84776e-06	6.23458e-06	6.13089e-07	1.38003e-06	5.94017e-07	6.1308e-06	6.80674e-07	8.25298e-07	1.4478e-06	1.22258e-06	6.46843e-07	2.23776e-06	4.80311e-07	8.61382e-07	8.50028e-06	4.48513e-06	9.07792e-07	3.35062e-07	2.72441e-05	9.42678e-06	6.40851e-07	0	6.76379e-06	7.6718e-06
1.1.1.25	0.000203059	7.4214e-05	6.788e-05	0.000168257	0.000175826	0.000250465	8.47474e-05	0.000321299	0.000139302	0.000149421	0.00010315	0.000168357	6.47052e-05	9.69351e-05	0.000139951	7.76316e-05	0.000206882	0.000107042	7.68568e-05	9.74481e-05	0.000138768	8.71265e-05	0.000153736	0.000181906	0.000134914	0.000156095	0.000118568	0.000129632	0.000135406	7.15782e-05	6.53381e-05	0.000143411	0.000134284	9.52477e-05	9.83463e-05	0.000139383	0.000129915	5.94294e-05	0.000168057	0.000105798	8.83468e-05	0.000117782	0.000142757	0.000142347	0.000127897	9.92256e-05	0.000162782	0.000104078	0.000159373	9.37968e-05	0.000182616	0.000199089	0.00012618	0.000115748	9.37616e-05	0.000141165	0.000188231	0.000190171	0.000123537	8.85743e-05	3.29064e-05	0.000197989	8.44061e-05	0.000146799	0.000108951	7.61566e-05	0.000102075	0.000139925	9.70348e-05	0.000120822	0.000116729	5.53157e-05	8.62733e-05	0.000165346	0.000187917	5.94321e-05	5.56751e-05	8.69625e-05	0.000202549
1.1.1.250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.251	5.38157e-06	0	1.69571e-06	3.91212e-05	0	3.66596e-06	0	1.10964e-07	5.35711e-06	0	0	1.94181e-05	1.02347e-06	0	0	0	0	3.19876e-07	9.47691e-07	0	1.62982e-06	3.31766e-06	5.34072e-06	0	0	0	3.04979e-05	0	0	0	8.41904e-07	2.3328e-05	3.73032e-05	5.47692e-06	3.33931e-06	3.86039e-05	0	8.50067e-07	3.73891e-06	1.31874e-06	0	0	2.84921e-06	0	0	3.83836e-07	0	4.91845e-07	9.92241e-07	1.24855e-05	0	4.98975e-07	6.11113e-06	0	0	0	2.87165e-06	8.66844e-07	0	2.63731e-07	0	1.51495e-05	4.42555e-07	5.68872e-06	0	0	3.67116e-06	4.13005e-05	2.21122e-07	1.33435e-05	2.20378e-06	0	0	3.933e-05	5.44109e-07	1.7097e-07	0	0	3.38533e-07
1.1.1.255	0	7.72198e-07	0	0	0	0	3.08473e-07	0	0	0	0	0	0	0	1.70293e-06	0	0	0	2.29929e-07	0	6.93441e-07	0	0	0	0	0	0	0	4.61642e-07	0	0	0	0	0	0	0	0	3.86226e-07	0	0	0	0	1.99801e-07	0	0	0	0	0	0	0	0	0	5.01649e-07	0	0	1.22627e-07	0	0	0	0	0	0	3.09636e-06	0	0	0	0	5.3504e-07	0	1.75352e-06	9.64092e-07	0	0	0	7.07162e-07	0	1.37019e-06	0	0
1.1.1.26	2.11378e-06	6.11221e-07	2.14819e-06	0	0	0	7.49249e-07	0	1.00865e-06	1.06278e-06	2.50399e-06	4.60727e-06	2.50271e-07	8.25634e-07	2.81169e-06	0	3.09942e-06	1.72858e-06	3.17259e-07	0	3.69326e-06	4.01713e-06	1.03557e-06	9.0677e-07	1.5704e-07	0	0	1.87265e-06	1.45717e-06	1.34729e-06	1.26316e-06	0	0	5.40187e-06	9.92047e-07	4.10294e-07	2.47402e-07	2.5789e-07	1.07145e-06	1.66455e-06	4.67479e-07	1.01408e-06	1.4089e-06	3.17029e-07	4.49601e-06	1.07548e-06	2.43555e-07	4.04416e-07	3.16812e-06	1.55536e-06	0	1.81891e-06	2.70379e-07	5.74007e-06	0	2.02756e-06	1.85438e-06	1.54548e-06	1.70527e-06	4.26213e-06	0	2.60119e-07	6.35634e-07	4.28662e-07	2.9814e-06	0	1.28351e-06	0	8.96757e-07	2.87148e-07	3.39203e-07	3.89266e-07	6.02514e-06	2.04916e-06	3.38494e-07	0	0	0	1.77669e-06
1.1.1.261	1.56803e-06	0	8.61892e-07	7.62437e-07	0	2.92391e-07	1.59652e-06	0	6.97831e-06	6.75984e-06	2.05253e-06	3.57432e-06	9.0127e-07	1.27463e-06	2.34403e-06	0	1.39562e-06	1.74718e-06	2.11032e-06	5.63071e-07	1.13463e-05	6.04114e-07	0	4.48458e-06	4.25006e-06	2.28584e-06	1.80725e-07	2.0728e-06	6.89937e-06	4.22028e-07	8.13325e-07	5.05497e-06	7.2253e-06	5.28602e-07	2.07433e-06	2.81014e-06	0	1.62612e-06	1.20356e-05	3.96517e-06	0	6.23785e-06	1.64984e-05	6.39721e-06	1.0381e-05	7.32541e-07	7.80739e-06	3.35658e-06	1.35578e-06	4.1088e-06	9.2871e-07	1.13982e-05	2.62777e-06	5.07329e-06	6.24029e-07	9.06449e-06	8.16545e-07	1.49395e-05	7.7849e-06	3.19011e-06	6.52893e-07	3.56153e-05	2.26337e-06	2.72155e-06	9.24777e-07	0	1.9975e-06	0	2.34827e-06	2.10505e-06	1.19415e-06	1.1822e-06	4.63805e-07	4.9355e-06	0	3.08712e-06	7.56788e-07	6.46531e-07	5.71458e-07
1.1.1.262	9.96913e-05	3.53124e-06	9.23897e-05	0.000103512	0.000107064	0.000164381	3.38407e-05	0.00017434	3.75553e-05	2.89679e-05	5.83987e-05	6.65997e-05	1.81085e-05	5.5787e-05	2.28697e-05	3.55817e-05	3.58027e-05	5.03933e-05	4.05259e-05	0.000102519	3.04892e-05	4.57719e-05	2.74028e-05	3.49821e-05	6.94476e-05	4.26637e-05	6.62498e-05	4.54854e-05	4.83001e-05	2.2685e-05	1.36679e-05	6.23839e-05	3.68616e-05	5.56296e-05	2.45301e-05	6.11724e-05	5.53073e-06	1.46036e-05	5.37967e-05	4.52112e-05	9.09625e-06	3.04238e-05	3.78416e-05	1.79825e-05	5.53919e-05	1.48115e-05	1.93387e-05	2.10559e-05	9.5438e-05	0.000158375	6.87362e-05	6.29307e-05	4.47623e-05	5.07086e-05	2.56702e-05	5.19545e-05	6.26488e-05	6.12856e-05	4.10076e-05	3.39355e-05	7.63993e-06	1.56404e-05	2.94735e-05	1.89968e-05	5.52149e-05	1.84726e-05	2.96329e-05	0.000107283	6.42786e-05	3.77642e-05	5.04786e-05	5.59527e-05	4.94834e-05	5.91578e-05	7.03046e-05	2.16743e-05	1.37953e-06	1.78282e-05	1.42494e-05
